logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,uniprot_id,gene,protein,description
0.5169309854024959,21.265891471494772,6.400751175102613,2.4470836338969875e-8,5.0539691697698005e-5,8.947517525959139,8,6.409544689576036,2.302349936562769e-8,4.869470115830256e-5,Q96FW1,OTUB1,OTUB1_HUMAN,Ubiquitin thioesterase OTUB1
-1.2007721618357934,20.444988432605868,-6.0846921492121595,8.395666100492189e-8,5.0539691697698005e-5,7.792509127558487,5,-6.089690914915403,8.047477690524262e-8,5.015304114907963e-5,P62081,RPS7,RS7_HUMAN,40S ribosomal protein S7
-0.6136957041727129,20.21700699012216,-6.0309153775988,9.844420152361758e-8,5.0539691697698005e-5,7.639774075588601,8,-6.044431565321417,9.13640132373035e-8,5.015304114907963e-5,P51665,PSMD7,PSMD7_HUMAN,26S proteasome non-ATPase regulatory subunit 7
-1.0356186652928656,23.704863058641727,-6.008609159874711,1.0738543910483213e-7,5.0539691697698005e-5,7.557997156260008,123,-5.986931980336863,1.1437796541334808e-7,5.015304114907963e-5,Q5VST9,OBSCN,OBSCN_HUMAN,Obscurin
1.0453470485941416,17.32893888210795,6.167978399407372,1.1947917659030262e-7,5.0539691697698005e-5,7.460756656765179,4,6.142288287048122,1.2697920491505283e-7,5.015304114907963e-5,Q9UBR2,CTSZ,CATZ_HUMAN,Cathepsin Z
-1.8304287542026003,17.700811672497426,-5.963876773315457,1.5590300431942531e-7,5.495580902259742e-5,7.209876624009127,6,-5.98178316006977,1.4227813091937485e-7,5.015304114907963e-5,Q9H987,SYNPO2L,SYP2L_HUMAN,Synaptopodin 2-like protein
-0.955839555262628,23.93680803887887,-5.8276191771140935,2.168294448087689e-7,6.551346796722089e-5,6.897135753134387,228,-5.726731457031057,3.1413311571647065e-07,9.491307710576221e-5,Q15149,PLEC,PLEC_HUMAN,Plectin
0.7617470533865429,20.73752864405284,5.742213821275174,3.440463364617551e-7,9.095725020207651e-5,6.46918749427522,3,5.687163523430406,4.1539809308147254e-7,1.098208708584143e-4,P26583,HMGB2,HMGB2_HUMAN,High mobility group protein B2
0.8735242203514488,20.183206381097108,5.470443000394968,9.572501496548812e-7,2.0245840665200737e-4,5.510651465752815,3,5.440243467710498,1.053198554992519e-6,2.47501660423242e-4,Q13907,IDI1,IDI1_HUMAN,Isopentenyl-diphosphate Delta-isomerase 1
0.614097053413893,30.951764430313098,5.325183431985179,1.4803145802877458e-6,2.846241215735075e-4,5.0925650830079086,17,5.372733764431581,1.2178724072304514e-6,2.5758001412924046e-4,P07451,CA3,CAH3_HUMAN,Carbonic anhydrase 3
-0.6957557825312399,16.297865364506343,-5.215691959992674,2.3850023615616286e-6,3.8802153805406496e-4,4.65239634692137,4,-5.185910619107818,2.624536387860561e-6,4.4821571944142935e-4,Q13501,SQSTM1,SQSTM_HUMAN,Sequestosome-1
-1.6985996295588528,26.143793429639274,-5.466047760073735,8.682083388078856e-7,2.0245840665200737e-4,5.5934424643072855,1381,-5.16137646267594,2.700483662839268e-6,4.4821571944142935e-4,Q8WZ42,TTN,TITIN_HUMAN,Titin
-1.3238826720599306,18.772804899346433,-5.545363208590717,2.2066763493008234e-6,3.8802153805406496e-4,4.744392026529302,1,-5.465684016557838,2.754990237701457e-6,4.4821571944142935e-4,Q5TGZ0,MICOS10,MIC10_HUMAN,MICOS complex subunit MIC10
