logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,uniprot_id,gene,protein,description
0.9478356008063891,14.748514100716154,5.064133872328117,9.621135022415159e-6,0.02032945830236323,2.1568457712696487,2,4.934003040826991,1.4228785842436727e-5,0.030065424485068805,Q9NP77,SSU72,SSU72_HUMAN,RNA polymerase II subunit A C-terminal domain phosphatase SSU72
0.8518469592000102,17.257149031204527,4.177215195788195,1.5507521604218546e-4,0.16383696574856893,0.1650908032904077,1,4.028672703785086,2.4035405609538221e-4,0.18672535313012362,Q96S99,PLEKHF1,PKHF1_HUMAN,Pleckstrin homology domain-containing family F member 1
1.305270112321061,22.975117153258346,3.8501771163773886,2.8175508167655144e-4,0.1984494958608511,0.1569964216257267,31,3.8669844279234478,2.6510935134423607e-4,0.18672535313012362,Q702N8,XIRP1,XIRP1_HUMAN,Xin actin-binding repeat-containing protein 1
-0.9317046264607569,17.032640934701718,-3.884199594554584,4.659646358847328e-4,0.20456615982931808,-0.9043149973142341,4,-3.8328827795914964,5.301380348424489e-4,0.24906950823571802,Q96AG3,SLC25A46,S2546_HUMAN,Solute carrier family 25 member 46
1.0279568889945931,14.923483373070297,3.8706701192576265,4.840656881905302e-4,0.20456615982931808,-0.6567681556795248,1,3.7753763850444937,6.232322618704584e-4,0.24906950823571802,Q8TCU6,PREX1,PREX1_HUMAN,"Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein"
0.9434055627230222,19.389199006492287,3.571603684237992,6.924563301929712e-4,0.24386003761629138,-0.5649591587984695,2,3.5635786390941044,7.072489585491283e-4,0.24906950823571802,Q9NS69,TOMM22,TOM22_HUMAN,Mitochondrial import receptor subunit TOM22 homolog
0.6017578828808041,19.675728478540247,3.2372060537858642,0.0019668047468403213,0.46040119996259427,-1.4026108645565047,2,3.208793386170292,0.002133240562840267,0.4562129839452468,P83731,RPL24,RL24_HUMAN,60S ribosomal protein L24
0.41792405445200487,19.837629383498363,3.1998245569973998,0.0021677094846952734,0.46040119996259427,-1.4758826662758446,6,3.193272801589347,0.0022038158450497637,0.4562129839452468,P31943,HNRNPH1,HNRH1_HUMAN,Heterogeneous nuclear ribonucleoprotein H
-0.6837682615937215,15.26448839427332,-3.2955917648673445,0.001872410455301279,0.46040119996259427,-1.4336856280366597,1,-3.2271683752050513,0.002267344517417046,0.4562129839452468,Q9BTE1,DCTN5,DCTN5_HUMAN,Dynactin subunit 5
0.4709837861540507,17.949069816793052,3.1794531012416303,0.002385115759255635,0.46040119996259427,-1.5616078449536834,4,3.1531099270142726,0.002567261056544728,0.4562129839452468,P50402,EMD,EMD_HUMAN,Emerin
